rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,month,year
5,spotify:track:0CtZpaOhtzvLV3FfcsVpQo,Vishal-Shekhar /  Shilpa Rao /  Caralisa Monteiro /  Vishal Dadlani /  Shekhar Ravjiani /  Kumaar,"Besharam Rang (From ""Pathaan"")",YRF Music,4,4,5,4909946,1,2023
6,spotify:track:3wz2vWhYnnBoFmgMkqtzLy,Chani Nattan /  Inderpal Moga,Daku,Kharku Life Records,5,6,21,3957024,1,2023
1,spotify:track:1418IuVKQPTYqt7QNJ9RXN,King,Maan Meri Jaan,Warner Music India,1,1,17,11399838,2,2023
3,spotify:track:4VsP4Dm8gsibRxB5I2hEkw,Kaifi Khalil,Kahani Suno 2.0,1944121 Records DK,3,5,8,7364031,2,2023
4,spotify:track:6FAYpZ4jve8vpvTwUvjK6H,Vishal-Shekhar /  Arijit Singh /  Sukriti Kakar /  Vishal Dadlani /  Shekhar Ravjiani /  Kumaar,Jhoome Jo Pathaan,YRF Music,3,3,7,6936068,2,2023
5,spotify:track:0CtZpaOhtzvLV3FfcsVpQo,Vishal-Shekhar /  Shilpa Rao /  Caralisa Monteiro /  Vishal Dadlani /  Shekhar Ravjiani /  Kumaar,"Besharam Rang (From ""Pathaan"")",YRF Music,4,4,9,6404493,2,2023
6,spotify:track:4UMIv5jd9gK98a39BQRD9X,Pritam /  Arijit Singh /  Amitabh Bhattacharya,Kesariya,Sony Music Entertainment India Pvt. Ltd.,1,6,30,5178145,2,2023
2,spotify:track:4VsP4Dm8gsibRxB5I2hEkw,Kaifi Khalil,Kahani Suno 2.0,1944121 Records DK,1,1,12,8025562,3,2023
3,spotify:track:1418IuVKQPTYqt7QNJ9RXN,King,Maan Meri Jaan,Warner Music India,1,3,21,7054781,3,2023
4,spotify:track:6FAYpZ4jve8vpvTwUvjK6H,Vishal-Shekhar /  Arijit Singh /  Sukriti Kakar /  Vishal Dadlani /  Shekhar Ravjiani /  Kumaar,Jhoome Jo Pathaan,YRF Music,3,4,11,4640190,3,2023
5,spotify:track:4UMIv5jd9gK98a39BQRD9X,Pritam /  Arijit Singh /  Amitabh Bhattacharya,Kesariya,Sony Music Entertainment India Pvt. Ltd.,1,6,34,4355753,3,2023
6,spotify:track:0CtZpaOhtzvLV3FfcsVpQo,Vishal-Shekhar /  Shilpa Rao /  Caralisa Monteiro /  Vishal Dadlani /  Shekhar Ravjiani /  Kumaar,"Besharam Rang (From ""Pathaan"")",YRF Music,4,5,13,4250904,3,2023
1,spotify:track:4VsP4Dm8gsibRxB5I2hEkw,Kaifi Khalil,Kahani Suno 2.0,1944121 Records DK,1,2,17,5499042,4,2023
2,spotify:track:1418IuVKQPTYqt7QNJ9RXN,King,Maan Meri Jaan,Warner Music India,1,1,26,5454671,4,2023
3,spotify:track:0czcoKJbJt08NqKrvSbbz7,Pritam /  Arijit Singh /  Amitabh Bhattacharya,"O Bedardeya (From ""Tu Jhoothi Main Makkaar"")",T-Series,3,4,5,4567898,4,2023
4,spotify:track:4UMIv5jd9gK98a39BQRD9X,Pritam /  Arijit Singh /  Amitabh Bhattacharya,Kesariya,Sony Music Entertainment India Pvt. Ltd.,1,3,39,4376759,4,2023
5,spotify:track:0TlGvDUBcIUGZOroftyVF4,Sidhu Moose Wala /  Burna Boy /  Steel Banglez,Mera Na,Sidhu Moose Wala,5,-1,1,3850490,4,2023
1,spotify:track:1418IuVKQPTYqt7QNJ9RXN,King,Maan Meri Jaan,Warner Music India,1,2,30,5701603,5,2023
